event_id,event_date,landslide_category,landslide_trigger,landslide_size,landslide_setting,country_name,admin_division_name,longitude,latitude,state_normalized,district,district_state,district_state_code,district_code,district_lgd,state_lgd,rainfall_7d,rainfall_48h,rainfall_24h,average_humidity_24h,soil_moisture,landslide
2578,2010-10-09 00:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.0462,25.3179,Nagaland,Senapati,Manipur,14.0,272.0,257.0,14.0,76.2,47.8,28.1,98.38,0.433,1
NEG_0212,2010-06-16 00:00:00,,,,,,,88.4790227809207,27.171500457259803,,Namchi,,,,,,119.9,9.2,6.0,86.83,0.408,0
3663,2011-06-28 00:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.1099,25.6682,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,108.8,48.8,29.2,94.46,0.494,1
7699,2015-08-19 00:00:00,landslide,continuous_rain,medium,unknown,India,Nagaland,94.5224,26.0214,Nagaland,Zunheboto,Nagaland,13.0,263.0,251.0,13.0,62.9,20.3,10.3,88.92,0.493,1
2343,2010-08-27 16:30:00,landslide,downpour,medium,unknown,India,Nāgāland,94.1327,25.4786,Nagaland,Senapati,Manipur,14.0,272.0,257.0,14.0,59.0,10.1,6.4,92.0,0.482,1
4411,2012-06-14 04:00:00,landslide,downpour,medium,unknown,India,Sikkim,88.6065,27.339,Sikkim,Gangtok,Sikkim,11.0,244.0,225.0,11.0,72.4,23.3,11.7,87.29,0.435,1
NEG_0174,2012-06-03 00:00:00,,,,,,,94.14726496525924,25.58044842937121,,Kohima,,,,,,133.1,44.5,16.5,93.0,0.491,0
NEG_0177,2011-07-15 18:00:00,,,,,,,92.66873531354244,24.060097371798214,,Kolasib,,,,,,23.8,6.8,3.2,87.17,0.393,0
NEG_0023,2014-09-22 00:00:00,,,,,,,92.99352285150827,24.787519737577338,,Cachar,,,,,,44.2,13.2,5.3,89.88,0.488,0
3525,2011-05-22 00:00:00,landslide,downpour,medium,unknown,India,Assam,93.4093,25.0672,Assam,Tamenglong,Manipur,14.0,273.0,258.0,14.0,92.9,41.9,17.4,99.83,0.426,1
2422,2010-09-13 00:00:00,landslide,downpour,medium,urban,India,Mizoram,92.7141905,23.74182634,Mizoram,Aizawl,Mizoram,15.0,283.0,261.0,15.0,41.7,9.4,5.3,93.08,0.413,1
NEG_0294,2016-07-19 00:00:00,,,,,,,93.90797571312297,24.56686246390578,,Thoubal,,,,,,54.5,5.4,0.0,89.42,0.395,0
NEG_0251,2009-08-26 00:00:00,,,,,,,94.05547049843874,25.453872441130567,,Senapati,,,,,,118.3,19.1,6.9,85.12,0.481,0
NEG_0143,2010-07-06 00:00:00,,,,,,,91.99337670135074,26.11430799445137,,Kamrup Metro,,,,,,181.4,34.3,13.1,88.75,0.513,0
5582,2013-10-06 12:45:00,landslide,downpour,medium,unknown,India,Assam,91.8383,26.1309,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,70.1,23.0,13.6,92.92,0.512,1
NEG_0234,2012-06-20 00:00:00,,,,,,,93.55950336378372,27.3244701864772,,Papum Pare,,,,,,235.1,34.1,8.4,93.12,0.436,0
6112,2014-06-28 09:00:00,landslide,rain,medium,unknown,India,Assam,91.7652,26.1964,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,168.4,34.9,7.1,89.54,0.442,1
NEG_0069,2007-05-23 00:00:00,,,,,,,92.96005449265336,27.507295852250824,,East Kameng,,,,,,66.3,45.3,36.3,95.83,0.429,0
2567,2010-10-08 00:00:00,complex,downpour,medium,unknown,India,Manipur,94.4703,25.6633,Manipur,Meluri,Nagaland,13.0,847.0,788.0,13.0,60.4,38.9,23.7,93.46,0.496,1
NEG_0088,2014-09-08 00:00:00,,,,,,,88.48202668449484,27.3039058204521,,Gangtok,,,,,,72.1,39.9,8.4,89.0,0.422,0
NEG_0095,2013-05-11 00:00:00,,,,,,,92.580004961311,24.254731700159393,,Hailakandi,,,,,,219.7,50.6,19.0,96.21,0.412,0
2423,2010-09-13 00:00:00,landslide,downpour,medium,above_road,India,Mizoram,92.71060943,23.73504471,Mizoram,Aizawl,Mizoram,15.0,283.0,261.0,15.0,41.7,9.4,5.3,93.04,0.413,1
NEG_0299,2013-06-07 00:00:00,,,,,,,94.69440220256791,26.25328879696378,,Tuensang,,,,,,66.6,31.4,12.8,92.29,0.498,0
NEG_0014,2010-10-08 00:00:00,,,,,,,92.88194092287972,23.929336748201745,,Aizawl,,,,,,91.9,52.7,23.8,99.58,0.43,0
NEG_0267,2013-10-05 23:00:00,,,,,,,94.90960549424756,28.48518536549317,,Siang,,,,,,15.9,15.9,15.2,86.92,0.416,0
2575,2010-10-09 00:00:00,landslide,downpour,medium,unknown,India,Assam,92.9914,25.5242,Assam,Dima Hasao,Assam,18.0,315.0,299.0,18.0,106.0,80.6,50.4,98.75,0.437,1
4570,2012-09-19 00:00:00,landslide,downpour,medium,unknown,India,Arunāchal Pradesh,95.2253,27.8458,Arunachal Pradesh,East Siang,Arunachal Pradesh,12.0,251.0,232.0,12.0,198.2,51.8,22.9,92.58,0.515,1
NEG_0078,2010-10-08 00:00:00,,,,,,,95.38977848355344,28.018584362583223,,East Siang,,,,,,20.4,18.1,0.7,79.17,0.474,0
NEG_0071,2016-06-12 00:00:00,,,,,,,91.52279411743834,25.264530643423267,,East Khasi Hills,,,,,,136.9,28.6,20.4,93.83,0.459,0
211,2007-08-26 00:00:00,mudslide,continuous_rain,medium,unknown,India,Manipur,93.55,24.9667,Manipur,Tamenglong,Manipur,14.0,273.0,258.0,14.0,47.4,27.8,16.9,98.29,0.43,1
7371,2015-08-01 00:00:00,landslide,continuous_rain,medium,unknown,India,Manipur,94.0573,23.9939,Manipur,Chandel,Manipur,14.0,280.0,253.0,14.0,640.9,415.0,212.5,99.96,0.499,1
NEG_0006,2015-08-26 00:00:00,,,,,,,92.64451635891994,23.735613735768663,,Aizawl,,,,,,78.3,17.2,10.5,92.12,0.417,0
NEG_0245,2012-06-14 04:00:00,,,,,,,93.01401434775022,23.962346735382287,,Saitual,,,,,,40.6,4.3,1.7,81.83,0.375,0
2304,2010-08-21 18:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.1211,25.5718,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,70.9,26.6,14.4,92.75,0.503,1
NEG_0105,2016-06-22 12:00:00,,,,,,,93.12748067976376,24.75878611802888,,Jiribam,,,,,,191.5,14.6,8.6,84.75,0.416,0
NEG_0295,2010-09-13 00:00:00,,,,,,,94.02228744588282,24.66618650755223,,Thoubal,,,,,,30.8,7.6,5.0,89.79,0.497,0
NEG_0173,2008-08-19 00:00:00,,,,,,,94.16790756249992,25.846363500016206,,Kohima,,,,,,142.1,36.6,19.7,90.67,0.472,0
NEG_0074,2014-09-22 00:00:00,,,,,,,92.04884666531528,25.583265815514885,,East Khasi Hills,,,,,,120.3,65.2,36.4,94.54,0.474,0
NEG_0097,2015-08-27 00:00:00,,,,,,,92.51896690186648,24.714566716892843,,Hailakandi,,,,,,116.4,14.1,12.5,87.92,0.52,0
NEG_0340,2007-09-11 00:00:00,,,,,,,94.27156651835004,25.84510577620573,,Zunheboto,,,,,,198.2,44.4,8.4,88.38,0.502,0
5273,2013-08-04 00:00:00,landslide,monsoon,medium,unknown,India,Nāgāland,94.5497,26.1807,Nagaland,Zunheboto,Nagaland,13.0,263.0,251.0,13.0,68.2,20.7,3.8,90.04,0.492,1
NEG_0197,2013-09-01 18:00:00,,,,,,,94.35912945374795,26.494381781198214,,Mokokchung,,,,,,70.3,6.3,1.3,86.42,0.484,0
NEG_0003,2014-09-24 00:00:00,,,,,,,92.86517296821184,23.934033695117968,,Aizawl,,,,,,53.4,9.0,9.0,90.46,0.416,0
NEG_0118,2012-06-14 04:00:00,,,,,,,91.84686146737852,26.209640112159445,,Kamrup Metro,,,,,,64.1,11.5,3.8,89.62,0.488,0
1987,2010-06-15 00:00:00,landslide,downpour,medium,unknown,India,Assam,93.1658,25.2269,Assam,Dima Hasao,Assam,18.0,315.0,299.0,18.0,160.2,15.4,5.7,92.96,0.514,1
4403,2012-06-10 00:00:00,landslide,downpour,very_large,unknown,India,Manipur,93.5444,24.8142,Manipur,Tamenglong,Manipur,14.0,273.0,258.0,14.0,39.2,4.6,4.1,84.71,0.391,1
1771,2010-04-20 00:00:00,landslide,downpour,medium,unknown,India,Assam,91.7665,26.1978,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,132.9,55.1,24.8,95.17,0.479,1
NEG_0240,2014-09-08 00:00:00,,,,,,,93.18061399151958,24.120320504229376,,Pherzawl,,,,,,145.4,50.8,34.2,96.21,0.418,0
9186,2016-07-25 12:30:00,landslide,continuous_rain,medium,above_road,India,Manipur,94.1383,25.48,Manipur,Senapati,Manipur,14.0,272.0,257.0,14.0,73.6,28.1,22.0,99.5,0.503,1
9404,2016-05-01 00:00:00,landslide,downpour,medium,above_road,India,Arunachal Pradesh,96.5316,28.0822,Arunachal Pradesh,Anjaw,Arunachal Pradesh,12.0,260.0,628.0,12.0,127.5,13.9,5.2,69.62,0.423,1
4857,2013-05-11 09:00:00,landslide,rain,large,unknown,India,Mizoram,92.7175,23.7281,Mizoram,Aizawl,Mizoram,15.0,283.0,261.0,15.0,82.2,15.2,6.2,89.67,0.399,1
NEG_0049,2008-06-15 00:00:00,,,,,,,93.3968749363575,25.42595693853939,,Dima Hasao,,,,,,73.0,6.7,4.1,87.25,0.499,0
NEG_0124,2010-04-20 00:00:00,,,,,,,92.00389067188668,26.12317155205159,,Kamrup Metro,,,,,,47.0,31.8,13.9,95.25,0.508,0
731,2008-08-19 00:00:00,mudslide,downpour,medium,unknown,India,Nāgāland,94.25,26.138,Nagaland,Wokha,Nagaland,13.0,264.0,250.0,13.0,86.8,33.8,23.8,88.92,0.501,1
5107,2013-07-15 00:00:00,landslide,rain,medium,unknown,India,Nāgāland,94.1139,25.6269,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,84.8,25.0,14.4,91.79,0.48,1
NEG_0026,2012-06-25 18:00:00,,,,,,,93.23920438710424,24.960547966350475,,Cachar,,,,,,125.1,43.7,31.9,99.17,0.425,0
6331,2014-09-08 00:00:00,mudslide,unknown,medium,unknown,India,Nagaland,94.6279,25.9466,Nagaland,Kiphire,Nagaland,13.0,269.0,614.0,13.0,22.8,9.5,9.0,87.0,0.51,1
7336,2015-08-19 09:00:00,landslide,continuous_rain,medium,above_road,India,Meghalaya,90.5549,25.2193,Meghalaya,South Garo Hills,Meghalaya,17.0,295.0,277.0,17.0,144.9,82.8,42.0,98.38,0.508,1
5275,2013-08-04 00:00:00,landslide,monsoon,medium,unknown,India,Nāgāland,94.6055,26.1498,Nagaland,Zunheboto,Nagaland,13.0,263.0,251.0,13.0,68.2,20.7,3.8,90.0,0.492,1
3683,2011-07-01 00:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.1739,25.8782,Nagaland,Tseminyu,Nagaland,13.0,817.0,757.0,13.0,146.3,51.7,26.6,89.62,0.511,1
NEG_0055,2015-08-01 00:00:00,,,,,,,93.13584351131615,25.36266242521681,,Dima Hasao,,,,,,113.5,81.6,63.5,99.54,0.508,0
1596,2010-03-27 20:00:00,mudslide,downpour,medium,unknown,India,Manipur,93.9161,24.7339,Manipur,Imphal West,Manipur,14.0,277.0,256.0,14.0,0.0,0.0,0.0,61.21,0.168,1
7778,2015-08-26 00:00:00,mudslide,continuous_rain,medium,above_road,India,Mizoram,93.0514,23.8447,Mizoram,Saitual,Mizoram,15.0,794.0,727.0,15.0,89.7,17.4,7.2,92.33,0.419,1
1954,2010-06-07 00:00:00,landslide,rain,medium,unknown,India,Manipur,93.5039,24.7543,Manipur,Noney,Manipur,14.0,771.0,714.0,14.0,47.3,11.5,2.0,86.0,0.412,1
NEG_0093,2016-07-14 00:00:00,,,,,,,88.30856766497962,27.4074047025164,,Gyalshing,,,,,,113.7,49.2,13.2,95.62,0.428,0
7728,2015-08-22 09:00:00,landslide,continuous_rain,medium,above_road,India,Assam,91.8806,26.1028,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,289.5,106.7,21.6,94.0,0.482,1
NEG_0070,2015-08-26 00:00:00,,,,,,,91.99419590013676,25.611595006744253,,East Khasi Hills,,,,,,212.2,16.1,9.0,92.88,0.482,0
NEG_0266,2011-07-22 00:00:00,,,,,,,94.44476384643214,28.80923011171289,,Siang,,,,,,81.8,21.5,10.2,93.12,0.429,0
2577,2010-10-09 00:00:00,landslide,downpour,medium,unknown,India,Nāgāland,93.8673,25.5265,Nagaland,Senapati,Manipur,14.0,272.0,257.0,14.0,82.1,46.0,27.1,98.0,0.431,1
NEG_0057,2015-07-22 00:00:00,,,,,,,92.72378931369168,25.198044501157,,Dima Hasao,,,,,,371.1,83.2,49.7,90.71,0.481,0
NEG_0200,2013-08-04 00:00:00,,,,,,,94.5131204298741,26.22219625769654,,Mokokchung,,,,,,68.2,20.7,3.8,89.42,0.493,0
NEG_0192,2015-07-22 00:00:00,,,,,,,92.52277455830588,23.87730999569801,,Mamit,,,,,,147.0,54.6,16.4,92.62,0.424,0
3916,2011-08-13 08:00:00,mudslide,downpour,medium,unknown,India,Assam,93.8067,25.7713,Assam,Chumoukedima,Nagaland,13.0,818.0,758.0,13.0,231.5,44.0,22.7,85.71,0.457,1
NEG_0282,2007-08-28 00:00:00,,,,,,,93.81996521162029,25.28009327806397,,Tamenglong,,,,,,176.9,125.2,18.4,97.08,0.422,0
NEG_0180,2013-08-17 23:00:00,,,,,,,93.0882396443273,28.13125357665081,,Kurung Kumey,,,,,,43.3,5.3,3.7,85.88,0.404,0
NEG_0285,2010-09-13 00:00:00,,,,,,,93.3790368803608,24.97085370928477,,Tamenglong,,,,,,41.5,15.3,12.7,92.92,0.415,0
NEG_0187,2013-05-11 00:00:00,,,,,,,96.70742945746152,27.80577012784163,,Lohit,,,,,,56.8,13.6,9.3,91.46,0.434,0
NEG_0041,2007-09-11 00:00:00,,,,,,,93.6359557483935,25.77037212334036,,Chumoukedima,,,,,,171.8,24.3,6.5,84.75,0.486,0
NEG_0324,2010-10-09 00:00:00,,,,,,,90.41498194457104,25.97033156716129,,West Garo Hills,,,,,,121.2,109.0,96.3,95.58,0.428,0
NEG_0164,2012-06-20 00:00:00,,,,,,,94.05259320672806,25.609757193163535,,Kohima,,,,,,128.6,23.3,13.0,91.0,0.5,0
3532,2011-05-24 00:00:00,complex,downpour,medium,unknown,India,Assam,92.8551,25.0888,Assam,Dima Hasao,Assam,18.0,315.0,299.0,18.0,220.0,89.1,32.5,95.0,0.495,1
NEG_0096,2010-07-06 00:00:00,,,,,,,92.58150958549308,24.695346654955483,,Hailakandi,,,,,,167.0,17.4,13.1,86.0,0.481,0
NEG_0151,2015-07-31 23:00:00,,,,,,,93.24276687121852,23.73351803736364,,Khawzawl,,,,,,306.0,75.7,61.3,99.96,0.427,0
6513,2014-08-14 23:00:00,mudslide,downpour,medium,unknown,India,Tripura,91.7174,23.0137,Tripura,South Tripura,Tripura,16.0,290.0,271.0,16.0,78.1,26.6,14.3,93.25,0.492,1
9464,2016-08-05 00:00:00,landslide,downpour,medium,unknown,India,Arunachal Pradesh,91.9754,27.5754,Arunachal Pradesh,Tawang,Arunachal Pradesh,12.0,245.0,238.0,12.0,47.9,3.9,2.6,85.0,0.409,1
NEG_0254,2015-07-31 09:00:00,,,,,,,93.82486595124615,25.546103501677525,,Senapati,,,,,,106.3,23.0,13.6,86.54,0.494,0
NEG_0028,2015-06-16 00:00:00,,,,,,,94.01540834806936,24.34633430615902,,Chandel,,,,,,81.7,22.4,11.8,88.67,0.489,0
3912,2011-08-12 00:00:00,landslide,rain,medium,unknown,India,Arunāchal Pradesh,92.2833,27.44,Arunachal Pradesh,West Kameng,Arunachal Pradesh,12.0,246.0,242.0,12.0,160.7,8.7,3.1,83.92,0.407,1
NEG_0233,2010-08-27 16:30:00,,,,,,,93.3648299710322,27.27284032801899,,Papum Pare,,,,,,176.9,21.0,12.2,95.42,0.427,0
1986,2010-06-15 00:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.5512,26.3335,Nagaland,Mokokchung,Nagaland,13.0,262.0,246.0,13.0,67.2,25.6,12.6,89.58,0.465,1
NEG_0065,2015-08-19 00:00:00,,,,,,,92.22955440361577,25.21619299187468,,East Jaintia Hills,,,,,,250.9,120.4,67.7,99.79,0.52,0
NEG_0271,2015-09-14 01:30:00,,,,,,,89.94799498836657,25.37209267285104,,South West Garo Hills,,,,,,27.3,5.6,5.6,82.33,0.434,0
NEG_0013,2011-06-28 00:00:00,,,,,,,92.90923360605434,24.06770022415593,,Aizawl,,,,,,82.5,39.9,22.6,96.42,0.421,0
9232,2016-07-28 23:00:00,landslide,continuous_rain,medium,unknown,India,Mizoram,93.3783,23.5397,Mizoram,Champhai,Mizoram,15.0,284.0,262.0,15.0,59.2,26.1,16.0,90.42,0.418,1
7665,2015-08-11 00:00:00,landslide,continuous_rain,medium,unknown,India,Manipur,93.5291,24.7016,Manipur,Noney,Manipur,14.0,771.0,714.0,14.0,94.9,20.3,11.6,96.67,0.419,1
NEG_0031,2010-07-21 08:00:00,,,,,,,94.00932267294522,24.233060213456955,,Chandel,,,,,,80.3,29.7,16.1,96.67,0.461,0
NEG_0039,2016-06-12 23:00:00,,,,,,,96.24727533866576,27.554300585586216,,Changlang,,,,,,25.2,2.3,0.9,76.92,0.472,0
7266,2015-07-22 00:00:00,landslide,continuous_rain,medium,above_road,India,Manipur,93.8794,25.5098,Manipur,Senapati,Manipur,14.0,272.0,257.0,14.0,178.5,66.8,31.1,98.58,0.431,1
NEG_0311,2010-07-06 00:00:00,,,,,,,94.67324123130636,25.13996258731159,,Ukhrul,,,,,,106.0,36.0,10.4,92.67,0.443,0
NEG_0310,2011-08-05 00:00:00,,,,,,,94.30163478926912,24.920004448937352,,Ukhrul,,,,,,46.3,22.2,13.9,92.71,0.422,0
NEG_0127,2011-07-19 00:00:00,,,,,,,91.82263649985448,26.189180295043307,,Kamrup Metro,,,,,,166.7,48.5,24.8,92.0,0.492,0
NEG_0002,2008-10-29 00:00:00,,,,,,,92.89814320478648,24.295396041516685,,Aizawl,,,,,,96.7,9.6,1.3,90.21,0.408,0
NEG_0160,2016-06-12 23:00:00,,,,,,,94.2315861767838,25.705501858903467,,Kohima,,,,,,115.1,22.1,7.8,90.75,0.496,0
NEG_0336,2011-09-23 00:00:00,,,,,,,94.3711490433543,25.927427423097686,,Zunheboto,,,,,,107.8,43.4,21.3,90.04,0.446,0
NEG_0293,2015-06-19 00:00:00,,,,,,,94.21057543022096,24.557251292040263,,Tengnoupal,,,,,,106.8,19.7,10.6,92.58,0.462,0
NEG_0242,2007-09-18 00:00:00,,,,,,,92.01514233416148,26.0102197906086,,Ri Bhoi,,,,,,82.2,18.3,0.1,83.67,0.479,0
7780,2015-08-26 00:00:00,landslide,continuous_rain,medium,above_road,India,Mizoram,92.7878,23.3572,Mizoram,Aizawl,Mizoram,15.0,283.0,261.0,15.0,106.6,14.2,5.2,91.08,0.412,1
2743,2010-11-22 00:00:00,landslide,unknown,medium,natural_slope,India,Arunāchal Pradesh,91.85672387,27.5798729,Arunachal Pradesh,Tawang,Arunachal Pradesh,12.0,245.0,238.0,12.0,29.9,12.3,3.4,86.75,0.407,1
5442,2013-09-02 00:00:00,landslide,downpour,large,unknown,India,Arunāchal Pradesh,93.7525,27.1614,Arunachal Pradesh,Papum Pare,Arunachal Pradesh,12.0,248.0,237.0,12.0,95.5,24.3,12.1,94.25,0.441,1
NEG_0179,2014-10-01 11:00:00,,,,,,,92.81077937533745,24.32156904060234,,Kolasib,,,,,,18.7,0.8,0.3,87.62,0.378,0
1775,2010-04-21 00:00:00,landslide,downpour,medium,unknown,India,Arunāchal Pradesh,96.1779,27.8965,Arunachal Pradesh,Lohit,Arunachal Pradesh,12.0,259.0,234.0,12.0,209.7,77.7,39.8,87.62,0.492,1
NEG_0195,2014-09-22 00:00:00,,,,,,,94.59686583223862,25.49968423041939,,Meluri,,,,,,107.7,18.4,4.6,88.58,0.416,0
2026,2010-06-28 00:00:00,landslide,downpour,medium,unknown,India,Meghālaya,91.2698,25.4916,Meghalaya,West Khasi Hills,Meghalaya,17.0,296.0,279.0,17.0,329.8,177.9,83.6,95.46,0.496,1
NEG_0244,2013-08-01 00:00:00,,,,,,,92.0462552087962,25.685231570719637,,Ri Bhoi,,,,,,82.1,25.4,15.4,86.46,0.463,0
NEG_0236,2010-04-21 00:00:00,,,,,,,94.02611341944127,27.364396338986182,,Papum Pare,,,,,,150.6,78.0,13.3,90.08,0.415,0
NEG_0305,2012-06-25 00:00:00,,,,,,,94.65161145231926,26.29460470273913,,Tuensang,,,,,,120.8,29.3,11.1,90.21,0.475,0
4905,2013-06-07 00:00:00,landslide,unknown,medium,unknown,India,Nāgāland,94.7031,26.0977,Nagaland,Tuensang,Nagaland,13.0,267.0,249.0,13.0,26.4,9.1,6.1,88.58,0.508,1
NEG_0218,2016-07-01 00:00:00,,,,,,,94.95272938866472,25.934552826388924,,Noklak,,,,,,214.5,26.6,13.4,93.21,0.444,0
6945,2015-06-19 00:00:00,landslide,monsoon,medium,above_road,India,Manipur,93.686,25.16,Manipur,Tamenglong,Manipur,14.0,273.0,258.0,14.0,69.4,10.7,5.5,88.21,0.406,1
NEG_0115,2008-06-09 00:00:00,,,,,,,92.15200518404406,26.16088150079669,,Kamrup Metro,,,,,,142.4,42.5,22.8,89.25,0.441,0
NEG_0208,2014-09-22 00:00:00,,,,,,,94.84214781769994,26.62612707019448,,Mon,,,,,,142.3,81.8,64.9,92.62,0.495,0
NEG_0259,2010-09-16 03:00:00,,,,,,,93.90198408147496,25.5153036451658,,Senapati,,,,,,134.9,63.1,19.5,95.92,0.427,0
1222,2009-10-05 00:00:00,landslide,downpour,medium,urban,India,Mizoram,92.72124394,23.73478778,Mizoram,Aizawl,Mizoram,15.0,283.0,261.0,15.0,71.5,58.9,17.3,97.92,0.43,1
NEG_0047,2015-09-01 00:00:00,,,,,,,96.03507357401928,28.92228451840578,,Dibang Valley,,,,,,133.3,48.1,19.6,93.08,0.428,0
NEG_0052,2010-06-15 00:00:00,,,,,,,92.75529862208836,25.480224722949483,,Dima Hasao,,,,,,80.7,16.8,3.8,86.96,0.507,0
NEG_0237,2013-08-17 23:00:00,,,,,,,93.86610172187464,27.42003691208151,,Papum Pare,,,,,,80.8,22.9,15.9,93.17,0.428,0
4859,2013-05-11 00:00:00,landslide,rain,medium,unknown,India,Assam,91.7599,26.1771,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,64.4,29.9,19.4,86.54,0.467,1
5084,2013-07-12 23:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.1167,25.616,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,73.0,16.7,14.6,90.42,0.462,1
NEG_0270,2012-06-10 00:00:00,,,,,,,91.57951010637716,23.235631069572875,,South Tripura,,,,,,21.7,17.6,9.4,87.88,0.485,0
NEG_0201,2015-06-19 00:00:00,,,,,,,94.6925974707619,26.602587893351245,,Mokokchung,,,,,,202.0,43.6,25.9,88.38,0.518,0
7253,2015-07-22 00:00:00,landslide,continuous_rain,medium,urban,India,Assam,92.9974,24.7979,Assam,Cachar,Assam,18.0,316.0,282.0,18.0,349.8,103.1,48.3,87.62,0.501,1
NEG_0228,2016-05-18 08:00:00,,,,,,,88.66874542300174,27.18542503256585,,Pakyong,,,,,,118.9,47.8,24.4,89.0,0.415,0
NEG_0061,2015-07-24 00:00:00,,,,,,,92.36035908127305,25.322727732184266,,East Jaintia Hills,,,,,,296.8,87.6,48.3,97.21,0.47,0
NEG_0157,2009-09-17 00:00:00,,,,,,,94.15429256099112,25.865024929738585,,Kohima,,,,,,44.5,17.4,3.4,89.17,0.476,0
4906,2013-06-07 00:00:00,landslide,unknown,medium,unknown,India,Nāgāland,94.7499,26.0977,Nagaland,Tuensang,Nagaland,13.0,267.0,249.0,13.0,26.4,9.1,6.1,88.67,0.508,1
141,2007-07-26 00:00:00,landslide,rain,medium,unknown,India,Meghālaya,91.88,25.38,Meghalaya,East Khasi Hills,Meghalaya,17.0,298.0,274.0,17.0,350.9,131.4,85.5,97.96,0.492,1
760,2008-08-29 00:00:00,complex,downpour,medium,unknown,India,Nāgāland,94.1066,25.67,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,189.3,15.3,7.8,89.75,0.519,1
5269,2013-08-04 00:00:00,landslide,continuous_rain,medium,unknown,India,Nāgāland,94.5234,25.8376,Nagaland,Zunheboto,Nagaland,13.0,263.0,251.0,13.0,23.4,10.8,1.2,86.54,0.474,1
9168,2016-06-12 23:00:00,landslide,downpour,medium,above_road,India,Arunachal Pradesh,93.871,27.6438,Arunachal Pradesh,Lower Subansiri,Arunachal Pradesh,12.0,255.0,236.0,12.0,146.0,26.3,12.7,89.83,0.424,1
NEG_0261,2012-07-05 00:00:00,,,,,,,94.21843991469564,25.37429208035684,,Senapati,,,,,,55.3,24.7,12.6,97.42,0.47,0
1934,2010-06-03 05:00:00,landslide,downpour,medium,unknown,India,Assam,92.3814,24.6005,Assam,Sribhumi,Assam,18.0,317.0,293.0,18.0,170.1,16.8,7.7,89.67,0.457,1
NEG_0144,2013-08-16 00:00:00,,,,,,,91.94542539807858,26.167446576481968,,Kamrup Metro,,,,,,118.0,30.4,14.7,88.42,0.491,0
NEG_0033,2013-06-01 00:00:00,,,,,,,93.9627523904574,24.174407016038685,,Chandel,,,,,,53.0,17.1,1.1,83.08,0.475,0
4446,2012-07-05 00:00:00,landslide,downpour,large,unknown,India,Arunachal Pradesh,94.8885,28.9986,Arunachal Pradesh,Upper Siang,Arunachal Pradesh,12.0,252.0,240.0,12.0,163.7,87.4,37.3,94.46,0.429,1
NEG_0073,2010-08-17 00:00:00,,,,,,,91.9831471304047,25.3567265150561,,East Khasi Hills,,,,,,135.5,58.2,32.0,97.54,0.419,0
NEG_0046,2013-07-15 00:00:00,,,,,,,96.14807407234514,28.856152125323327,,Dibang Valley,,,,,,102.2,29.8,19.3,95.54,0.427,0
NEG_0247,2013-06-01 00:00:00,,,,,,,94.31775015797096,25.295420030430797,,Senapati,,,,,,45.5,14.4,2.8,81.71,0.482,0
NEG_0153,2016-07-11 23:00:00,,,,,,,94.84653505041162,25.922178858413027,,Kiphire,,,,,,44.3,5.1,3.0,87.58,0.48,0
9251,2016-07-28 23:00:00,landslide,downpour,medium,retaining_wall,India,Nagaland,94.7844,25.8702,Nagaland,Kiphire,Nagaland,13.0,269.0,614.0,13.0,132.3,10.3,3.8,89.88,0.484,1
4377,2012-06-02 00:00:00,landslide,downpour,large,unknown,India,Assam,91.7356,26.1475,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,77.2,41.6,12.2,89.46,0.476,1
NEG_0126,2014-09-23 00:00:00,,,,,,,91.78788138076416,26.139819790955055,,Kamrup Metro,,,,,,178.3,83.5,55.8,96.79,0.503,0
1935,2010-06-03 00:00:00,landslide,downpour,medium,unknown,India,Tripura,91.7599,23.8986,Tripura,Khowai,Tripura,16.0,708.0,652.0,16.0,130.0,8.0,4.3,82.54,0.41,1
NEG_0327,2015-02-19 23:00:00,,,,,,,92.12567098734448,27.092060394055476,,West Kameng,,,,,,15.3,2.4,1.9,87.21,0.401,0
NEG_0175,2010-10-09 00:00:00,,,,,,,94.19750744735704,25.62603325483321,,Kohima,,,,,,83.1,51.8,27.0,93.67,0.448,0
7264,2015-07-22 00:00:00,landslide,continuous_rain,medium,above_road,India,Manipur,93.9827,25.4538,Manipur,Senapati,Manipur,14.0,272.0,257.0,14.0,178.5,66.8,31.1,98.12,0.444,1
